Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
17260	-9353.366	-9506.465	153.0992	0.036334	0.0498361	0.000327997	0.000155122	0.000159619	0.000238821	0.000480498	0.000244035	0.000336872	0.00029156	0.000369918	0.000430108	0.000223838	0.000921575	0.000464197	0.00040638	0.000404665	0.000555614	0.000557219	0.00043334	0.00146181	0.000101344	0.000262493	0.000234302	0.000515741	0.000561672	0.000582455	0.000327857	0.000485599	0.000355453	0.000465572	0.000354516	0.000191118	0.000337299	0.0003712687	-0.02826797	0.03111727	-7.898584	0.002849302	10.92101	0.4763643
17280	-9357.871	-9514.318	156.4471	0.0101609	0.121834	0.000530311	0.00042969	0.00018285	0.000199407	0.000519067	0.000323983	0.000613648	0.000274795	0.00044607	0.000392816	0.00034983	0.000573296	0.000550345	0.000238875	0.000179313	0.000508007	0.000384933	0.000383671	0.00066472	0.000153578	0.00055132	0.00020982	0.000232307	0.000503706	0.000356032	0.000516908	0.000169323	0.000318589	0.000447561	0.000607577	0.0001389	0.000441932	0.0003248911	-0.02837549	0.04119933	-8.03202	0.01282384	3.212714	0.6136215
17300	-9354.236	-9502.015	147.7792	0.00272594	0.114891	0.000304019	0.00055695	0.000376442	0.000293114	0.00048721	0.000352975	0.000588485	0.000761756	0.000687924	0.000640497	0.000304637	0.00027152	0.000283234	0.000334259	0.000169612	0.00094225	0.00054377	0.000270269	0.0017292	0.000219632	0.000783435	0.000176491	0.000338657	0.000505479	0.000271281	0.000327696	0.000340732	0.000789927	0.000385046	0.000908281	0.00018498	0.000495948	0.0004527088	-0.02582274	0.04309755	-7.700261	0.01727482	2.49482	0.5059955
17320	-9361.278	-9512.95	151.6721	0.00500765	0.0142348	0.000289969	0.00058263	0.000640093	0.000363132	0.000363317	0.000353092	0.000371738	0.000321922	0.000625744	0.000406929	0.000206203	0.00033503	0.000350829	0.000316159	0.000162762	0.000508585	0.000778255	0.000143534	0.000816177	0.000121098	0.000221887	0.000150428	0.000378538	0.000363179	0.000347184	0.000475938	0.000401474	0.000210383	0.000323368	0.00106703	0.000189596	0.000897288	0.0003677411	-0.01005786	0.053446	-7.908131	0.04338813	1.231811	0.4710174
17340	-9350.093	-9506.239	156.1464	0.00711778	0.0241966	0.000336014	0.0010271	0.000210655	0.000476499	0.000512414	0.000360917	0.000451425	0.000175367	0.000449782	0.000520323	0.000361115	0.000376609	0.000360759	0.000235139	0.000332163	0.000424881	0.000446767	0.000145283	0.000585952	0.000181495	0.000350884	0.00016791	0.000439419	0.000470197	0.00044277	0.000555308	0.00042675	0.000358521	0.00024993	0.000563696	0.000324893	0.000706179	0.0004082389	-0.008900525	0.05345461	-7.803658	0.04455408	1.199769	0.503479
17360	-9363.29	-9509.543	146.2534	0.0677662	0.0422999	0.000406466	0.000480568	0.000165815	0.000335124	0.000918256	0.000318459	0.000444536	0.000226038	0.0003662	0.000676371	0.00029218	0.000294438	0.000695087	0.000121358	0.000146879	0.000443684	0.000861013	0.000575726	0.0003441	0.000145774	0.000450148	0.000290475	0.000706556	0.000538252	0.00021582	0.00119311	0.000130738	0.000826084	0.000240638	0.000586001	0.000141084	0.000417853	0.0003881382	-0.009972301	0.04604372	-7.854149	0.03607142	1.27646	0.5835361
17380	-9357.194	-9506.041	148.8467	0.0417902	0.0704737	0.000500888	0.000577185	0.00076058	0.000309906	0.000916365	0.000384046	0.00029181	0.000287955	0.00057128	0.00084538	0.000492818	0.000691973	0.000623706	0.000535369	0.00023177	0.000223656	0.000809197	0.000218476	0.000556781	0.000139627	0.00084864	0.000305769	0.000251177	0.000650715	0.000399146	0.000713807	0.00048407	0.00028489	0.000237606	0.000803865	0.000192842	0.000462055	0.0004569488	-0.04505301	0.1063472	-7.690939	0.06129415	1.735029	0.4922945
17400	-9345.446	-9508.208	162.7623	0.0153832	0.0852928	0.000355361	0.000382633	0.000366531	0.000384043	0.000396077	0.000358423	0.000443007	0.000268851	0.000495051	0.00034966	0.000680666	0.000680912	0.00042621	0.000336538	0.000298176	0.000364899	0.000659664	0.000237751	0.000392225	0.000113275	0.000450289	0.000185708	0.000223642	0.000216956	0.000269161	0.000319811	0.000310773	0.000240321	0.000509776	0.000553335	0.000213913	0.000586534	0.0003522998	-0.02842774	0.03415986	-7.951028	0.005732129	5.959368	0.3442401
17420	-9346.665	-9512.019	165.3546	0.0669647	0.0271969	0.00029574	0.000491307	0.00023257	0.000219977	0.000412414	0.000337347	0.000221049	0.000315753	0.000428612	0.000350189	0.000379033	0.000331608	0.000419372	0.00031503	0.000158329	0.000384276	0.000569953	0.000326927	0.000455092	0.000181173	0.000408189	0.000132915	0.000204705	0.000360517	0.000381969	0.000543921	0.000243181	0.000271724	0.000345219	0.000953531	0.000253075	0.000321308	0.0002932	-0.03049347	0.03059564	-8.134655	0.0001021626	299.4798	0.3259884
17440	-9347.839	-9504.52	156.6807	0.0335783	0.0737951	0.000235094	0.000407028	0.000175179	0.000201945	0.000328787	0.000332984	0.000533899	0.000314824	0.000494087	0.000386395	0.000273143	0.000564728	0.000325331	0.000197608	0.000298081	0.000493172	0.000654628	0.000342244	0.00103217	0.000157568	0.000508573	0.000218325	0.000636324	0.000796041	0.000273078	0.000463929	0.000298868	0.000409255	0.000511232	0.000601901	0.000277363	0.000404344	0.0003910288	-0.01358914	0.01380273	-7.846729	0.0002135907	64.62231	0.5018672
17460	-9350.135	-9495.809	145.6742	0.0212307	0.0645651	0.000297281	0.000471466	0.000308006	0.000233533	0.000279777	0.000447557	0.000567576	0.000418382	0.00050891	0.000256615	0.000364854	0.000377827	0.000489687	0.000572069	0.000284971	0.00084641	0.000676717	0.000620006	0.000611191	9.97302e-05	0.000650603	0.000165855	0.000397152	0.000573322	0.000251289	0.000644208	0.000256443	0.000577734	0.000533832	0.000387034	0.000131807	0.00165728	0.000391379	-0.005919769	0.105575	-7.845834	0.09965522	1.059402	0.5698773
17480	-9357.301	-9505.256	147.9552	0.0049038	0.140569	0.000357514	0.000863447	0.000203569	0.000350579	0.000314203	0.000329041	0.000292542	0.00026365	0.000570058	0.000255451	0.000232537	0.00047238	0.000626947	0.000216694	0.000183435	0.000660392	0.000563965	0.000515838	0.000604867	0.000125347	0.000305912	0.000193424	0.000837962	0.000601803	0.000426682	0.000443152	0.000606509	0.000382708	0.000903811	0.000948871	0.000193436	0.000519404	0.0003824464	-0.03336596	0.05861643	-7.868922	0.02525047	2.3214	0.5789352
17500	-9372.975	-9507.784	134.8088	0.0491951	0.109904	0.000273775	0.00060111	0.000521829	0.000423092	0.000351901	0.000836431	0.000776678	0.000311182	0.00100521	0.000272327	0.000849124	0.00059061	0.000477972	0.000359372	0.00146801	0.00105089	0.00179868	0.000170668	0.000596451	0.000246203	0.000532352	0.00023983	0.000413364	0.00181287	0.000436763	0.000634151	0.000358038	0.000213073	0.000772613	0.000966432	8.04902e-05	0.000133637	0.0004674637	-0.03524923	0.04592693	-7.668189	0.0106777	4.3012	0.7299981
17520	-9382.894	-9520.674	137.7804	0.00439471	0.0115261	0.00034381	0.000570515	0.000266767	0.000969891	0.000247772	0.000447055	0.000630297	0.000526485	0.000629291	0.000332824	0.000967746	0.000547404	0.000694993	0.000232965	0.000138209	0.00108787	0.000548869	6.58491e-05	0.000431229	0.000348925	0.000573602	0.00031283	0.000302749	0.000657627	0.000197155	0.00132411	0.000231211	0.000267574	0.000843051	0.00098171	0.000250173	0.00149266	0.0004925471	-0.02631372	0.04767903	-7.615921	0.02136531	2.23161	0.6405327
17540	-9361.519	-9506.084	144.5645	0.0603282	0.049804	0.000236242	0.000465539	0.000178776	0.000410849	0.000483119	0.000262742	0.000142045	0.000298023	0.000404789	0.000559962	0.00021825	0.000256474	0.000557629	0.00025372	0.000137692	0.00137522	0.000420093	0.00046005	0.000534493	0.000168351	0.000270181	0.00016629	0.000663988	0.000401415	0.000225993	0.00039234	0.000138724	0.000118015	0.000826205	0.00100251	0.000142686	0.000520898	0.0003436394	-0.04948236	0.07064256	-7.975918	0.0211602	3.338463	0.5374999
17560	-9355.121	-9506.275	151.1535	0.0398408	0.0284991	0.00032787	0.000366589	0.000222406	0.000357167	0.000452124	0.000219747	0.00040082	0.000156721	0.000248488	0.000522132	0.000197815	0.00061608	0.000643596	0.000115873	0.00017197	0.000335405	0.000485156	0.00060194	0.000860459	7.89029e-05	0.000413205	0.000125996	0.000449608	0.000326444	0.000184893	0.000346084	0.000245541	0.000802835	0.000379208	0.00040852	0.000268776	0.000507578	0.0003345298	-0.01800473	0.1097282	-8.002785	0.09172349	1.196294	0.4931105
17580	-9351.255	-9510.344	159.0894	0.00127002	0.0519464	0.000477799	0.000291015	0.000133995	0.000234225	0.000411084	0.000229189	0.000153627	0.000254245	0.000325151	0.000340903	0.000145055	0.000558209	0.000560453	0.000456826	0.000112354	0.000224636	0.000407475	0.000288058	0.000483336	0.000159068	0.00037288	0.000197276	0.00049502	0.000334383	0.000281407	0.000447216	0.000204512	0.000205392	0.000787962	0.000609069	0.000222979	0.000262876	0.0003183242	-0.02926904	0.09909434	-8.05244	0.0698253	1.419175	0.4168953
17600	-9334.714	-9502.199	167.4848	0.0274108	0.0505092	0.000242482	0.000325635	0.00034018	0.000303284	0.00035243	0.000356968	0.000348338	0.000240992	0.000364344	0.000342766	0.000330184	0.000357946	0.000379967	0.000293789	0.000333899	0.000532822	0.000348575	0.000252871	0.00055856	0.000156143	0.000349071	0.000221205	0.000304675	0.000222027	0.000458063	0.000652307	0.000442327	0.000269996	0.000641159	0.000710583	0.000177985	0.000395612	0.0003548166	-0.004282411	0.09084424	-7.94391	0.08656183	1.049472	0.3428007
17620	-9350.911	-9511.06	160.1493	0.0447673	0.0501229	0.000386929	0.000397824	0.0005522	0.000356258	0.000355747	0.000434728	0.000555129	0.000268218	0.000374796	0.000386975	0.000546928	0.000319629	0.000474194	0.00017975	0.000763817	0.0004701	0.000429247	0.000255376	0.000653558	0.000168992	0.000411929	0.000247632	0.00040942	0.000468115	0.000269381	0.000414807	0.000356983	0.000228542	0.000839668	0.00077832	0.000380769	0.00027666	0.0003561732	-0.0223641	0.06211187	-7.940093	0.03974778	1.56265	0.4113559
17640	-9344.212	-9506.597	162.3851	0.00968165	0.115513	0.0005443	0.000708166	0.000385885	0.000164834	0.000367139	0.000301742	0.000283388	0.000307112	0.000427793	0.000424859	0.000312304	0.000284798	0.000420841	0.000223736	0.000285689	0.000287523	0.000494262	0.000188149	0.0007404	0.000247057	0.000425215	0.000228109	0.000382447	0.000351454	0.000487548	0.000577662	0.000394607	0.00027523	0.000711329	0.000645641	0.000381736	0.000366685	0.0003599651	0.05884353	0.06756564	-7.929503	0.1264092	0.5344995	0.3273735
17660	-9343.18	-9504.759	161.5783	0.031415	0.13826	0.000334644	0.000440924	0.000367819	0.000340114	0.000605526	0.000263011	0.000361908	0.000288923	0.000339563	0.000568064	0.000374996	0.0006664	0.00043253	0.000215832	0.000254828	0.000509723	0.000753067	0.000394988	0.00057659	0.000160865	0.000497626	0.000217097	0.00034675	0.000442889	0.000239351	0.000402039	0.00045181	0.000279213	0.000689791	0.000422254	0.000171356	0.000237726	0.0003854729	-0.009523383	0.04183548	-7.86104	0.0323121	1.294731	0.3955721
17680	-9336.904	-9501.84	164.9365	0.00334572	0.118248	0.00032549	0.000418249	0.000207657	0.000112186	0.000427725	0.000235612	0.000179194	0.000257858	0.00039711	0.000522748	0.000317775	0.000185917	0.000454143	0.000165797	0.000168315	0.000449131	0.00038322	0.000237645	0.00073378	0.000168587	0.000349657	0.000155265	0.000322291	0.000300026	0.000268318	0.000363864	0.000204233	0.000285587	0.000420947	0.000551601	0.000220951	0.000465712	0.0003042352	-0.03366869	0.0377747	-8.097709	0.004106009	9.199857	0.4066891
17700	-9340.346	-9497.176	156.8305	0.032374	0.0849408	0.00049571	0.000689094	0.000256164	0.000336871	0.000464828	0.000380615	0.00041843	0.000237604	0.000355606	0.000616005	0.000409498	0.000384709	0.000663039	0.000216704	0.000230635	0.0003742	0.000486869	0.000528928	0.000478492	0.000121907	0.000324341	0.000190332	0.000370645	0.00051954	0.000339298	0.000453253	0.000176131	0.000274252	0.000632426	0.00108888	0.000260329	0.000379349	0.0004009907	-0.02704976	0.03333576	-7.821572	0.006285996	5.303178	0.4993248
17720	-9351.738	-9505.208	153.4698	0.0349749	0.00294284	0.000208062	0.000627525	0.000332011	0.000339515	0.000346739	0.000264594	0.000400468	0.000409117	0.000292984	0.000410744	0.000622148	0.000457688	0.000404739	0.000233885	0.000194594	0.000670809	0.000599642	0.000903065	0.000379426	0.000138324	0.000507139	0.000238535	0.000208959	0.000432281	0.000208251	0.000436986	0.000656987	0.000513172	0.000789921	0.000503257	0.000390791	0.000509275	0.0003693477	0.01187364	0.1167899	-7.903772	0.1286635	0.9077156	0.417384
17740	-9350.402	-9511.603	161.2011	0.0452752	0.121225	0.000261051	0.000535217	0.000289004	0.00026043	0.000385552	0.000392832	0.000659595	0.000209249	0.000699684	0.000349025	0.000220193	0.000280868	0.000324784	0.000249175	0.000574763	0.000308094	0.000563192	0.000198297	0.000499993	0.000240608	0.000326616	0.000165124	0.000627282	0.00035313	0.000298837	0.000404748	0.000348944	0.000232385	0.000525938	0.000744799	0.000583277	0.000417953	0.0003729868	-0.01651347	0.03581175	-7.893968	0.01929828	1.855697	0.4068823
17760	-9353.717	-9504.573	150.8556	0.0364104	0.0497988	0.000237823	0.000154421	0.000295263	8.6558e-05	0.00039798	0.000311969	0.000620632	0.000159418	0.000562949	0.000356899	0.000210235	0.000334515	0.000432186	0.00061889	0.00036614	0.000288374	0.000524511	0.000420986	0.000766771	0.000122104	0.000742113	0.000274459	0.000705584	0.000536628	0.000365865	0.00056841	0.000333281	0.000312598	0.00045892	0.00071102	0.000122812	0.000469777	0.0003512058	-0.02036241	0.02183235	-7.954138	0.001469944	14.85251	0.5766942
17780	-9361.396	-9507.268	145.8728	0.0597869	0.117722	0.000353869	0.000512231	0.000389079	0.00019278	0.000857339	0.000286231	0.000519946	0.000163377	0.00050583	0.000807833	0.000402149	0.000506071	0.000659904	0.000328895	0.00012043	0.000507135	0.000504788	0.000512903	0.000725623	0.000122726	0.000319151	0.000247892	0.000584618	0.000527148	0.000667223	0.000492062	0.000224992	0.000252261	0.000333424	0.00081352	0.000129779	0.000131408	0.0003912034	0.0887104	0.08453654	-7.846283	0.1732469	0.487954	0.5055897
17800	-9359.078	-9511.177	152.0981	0.0336711	0.016228	0.000273057	0.000425598	0.000399718	0.000482168	0.000557822	0.000386483	0.000412929	0.000270253	0.000675668	0.00043082	0.00059663	0.000451031	0.000592918	0.000414723	0.000309177	0.000703509	0.000850507	0.000483619	0.000888001	0.000268901	0.000779577	0.000377684	0.000466319	0.000515571	0.000233941	0.00143419	0.000178838	0.000436158	0.00052062	0.000668681	0.000288843	0.000300292	0.0004789774	-0.02571097	0.2214942	-7.643857	0.1957832	1.131324	0.411425
17820	-9353.344	-9503.407	150.0626	0.0454626	0.0913288	0.000221568	0.000507092	0.000317022	0.000257583	0.000428212	0.000347863	0.000759219	0.000312673	0.000464468	0.000290811	0.000680896	0.000246678	0.000352643	0.000221199	0.000399495	0.000477582	0.000429347	0.000260877	0.000921987	0.000155338	0.000555626	0.000151818	0.000416958	0.000319833	0.000327913	0.00136022	0.000661067	0.000474051	0.000699015	0.000706666	0.00019628	0.000203633	0.0003841066	-0.009166522	0.1042251	-7.86459	0.09505858	1.09643	0.4836824
17840	-9349.299	-9503.431	154.1325	0.04521	0.123767	0.000362137	0.0005277	0.000577528	0.000345123	0.000602328	0.000290104	0.000738543	0.000289288	0.000509465	0.000477344	0.000356643	0.000549992	0.000456088	0.000688291	0.000282496	0.000196758	0.000826661	0.00029119	0.000595648	0.000209528	0.000852372	0.000293552	0.000411153	0.000416214	0.000371107	0.000654936	0.000507376	0.000490365	0.000704962	0.000893817	0.000202881	0.000186289	0.0004521804	-0.01825462	0.05264688	-7.701429	0.03439226	1.530777	0.4065146
17860	-9360.553	-9501.168	140.6142	0.0280071	0.0514752	0.000347174	0.00154879	0.000481204	0.000327138	0.000443939	0.000360165	0.000427878	0.000276648	0.00072366	0.000454543	0.000471146	0.00129141	0.00061787	0.000104704	0.000115097	0.00106363	0.000527535	0.000170292	0.000770441	0.000287277	0.000230405	0.000187986	0.000238957	0.000302611	0.000788927	0.000439462	0.000387189	0.000183278	0.000577764	0.000916568	0.00046903	0.000450876	0.0003644254	-0.0346597	0.04938031	-7.917189	0.01472061	3.354501	0.7182227
17880	-9345.178	-9508.11	162.9316	0.00231267	0.119267	0.0002805	0.000240997	0.000306086	0.000352405	0.00050018	0.000333601	0.000480454	0.00021549	0.000527654	0.000477163	0.000310422	0.000423613	0.000402499	0.000275103	0.000282553	0.000377448	0.000479827	0.000340768	0.000718089	0.000199048	0.00038953	0.000272048	0.000232992	0.000299438	0.000382853	0.000816524	0.000251668	0.000422311	0.000514505	0.00069754	0.000154462	0.000296454	0.000342903	-0.008034062	0.09743329	-7.978063	0.08939923	1.089867	0.3137331
17900	-9359.02	-9511.137	152.1169	0.00421469	0.0828021	0.00045612	0.000321332	0.000375485	0.000206628	0.000532261	0.000386434	0.000591242	0.000300313	0.000581439	0.000357363	0.000528706	0.00028781	0.000367199	0.000436337	0.000330997	0.000451743	0.00085327	0.000728141	0.000605795	0.000205677	0.000573219	0.000206161	0.000226857	0.000908763	0.00042887	0.000548463	0.000425641	0.000412627	0.00050466	0.000622907	0.000154192	0.000540843	0.000399631	-0.00390772	0.2174817	-7.824969	0.2135739	1.018297	0.3512467
17920	-9349.103	-9500.648	151.545	0.00604034	0.0607678	0.000319694	0.000503104	0.000524552	0.000309668	0.000541656	0.000611027	0.00032293	0.000466945	0.000550894	0.000473909	0.000497896	0.000558711	0.000478659	0.000336018	0.000296885	0.000432688	0.000824794	0.000629321	0.000326118	0.000156292	0.000382923	0.000164672	0.000420428	0.000706769	0.000389615	0.000425547	0.00031902	0.00104437	0.000332106	0.00189646	0.000489089	0.000345702	0.0004496943	-0.01966045	0.08058667	-7.706943	0.06092622	1.322693	0.4449683
17940	-9360.364	-9499.307	138.9432	0.023623	0.0387401	0.000498098	0.000298123	0.000143516	0.000281707	0.001085	0.000526389	0.00127311	0.000327871	0.000577939	0.000831429	0.000409093	0.000407309	0.000870466	0.00018199	0.000267155	0.000653546	0.00125916	0.000186855	0.000449605	0.000188786	0.000400687	0.000175054	0.000712577	0.000884888	0.00017322	0.000433347	0.000275219	0.000212525	0.000104133	0.00101017	0.000506325	0.000432609	0.0004276391	-0.03532186	0.242437	-7.757231	0.2071151	1.170542	0.5999677
17960	-9361.692	-9512.489	150.7976	0.00646933	0.00893349	0.000496412	0.000396322	0.000189297	0.000169901	0.000550698	0.000235098	0.000262582	0.000268033	0.000562386	0.000377996	0.000290368	0.000294127	0.000389143	0.000325887	0.000107113	0.0004453	0.000390854	0.000214319	0.000581202	0.000162581	0.000733292	0.000213554	0.00092822	0.000290754	0.000260744	0.000452502	0.000288546	0.000214149	8.94143e-05	0.000894711	0.000288038	0.000485637	0.000331781	0.01689463	0.2398839	-8.011036	0.2567785	0.9342054	0.4591623
17980	-9346.828	-9497.291	150.4633	0.0516222	0.0938253	0.000241043	0.00039254	0.000225545	0.000111328	0.000649689	0.000375206	0.000307937	0.000246818	0.000394776	0.000625281	0.000241654	0.000387292	0.000480995	0.000402464	0.000313586	0.000421845	0.000506814	0.000184124	0.000337702	0.000118686	0.000725638	0.000143904	0.0009295	0.000573834	0.00026033	0.000506915	0.000493989	0.000319629	0.000108839	0.000598302	0.000160701	0.00044357	0.0003339196	0.01156936	0.09708681	-8.00461	0.1086562	0.8935232	0.4695378
18000	-9357.368	-9504.502	147.1334	0.0134007	0.0931081	0.000587186	0.000435278	0.000255957	0.000529588	0.000452039	0.000337085	0.000203418	0.00058923	0.000632831	0.000433314	0.000331677	0.000607915	0.000840536	0.000950845	0.000301738	0.00132038	0.000665965	0.00033688	0.000558065	0.000146059	0.000660088	0.000254284	0.000220106	0.000538231	0.000211631	0.000825712	0.000130818	0.000404805	0.000320357	0.000698136	0.000365593	0.000864459	0.0003921701	-0.04167999	0.04486875	-7.843815	0.003188759	14.07091	0.4904232
